tahun,bulan_num,bulan,periode,tgl,kategori,produk,line,mesin,kg_ctn,target_day,daily,acc
2026,2,Februari,Februari 2026,8,Small/Medium,Ajiplus Ekicho,LINE-12,GP C,20.0,1260,0.0,0.0
2026,2,Februari,Februari 2026,8,Small/Medium,Ajiplus Premium,LINE-12,GP C,20.0,1008,0.0,3121.0
2026,2,Februari,Februari 2026,8,Small/Medium,Amamiplus,LINE-13,Vertical Packer,12.0,44,0.0,0.0
2026,2,Februari,Februari 2026,8,Bag Type,Eco Pack,LINE-9,GP I & K,14.4,441,0.0,0.0
2026,2,Februari,Februari 2026,8,Bag Type,KGLC,LINE-9,GP I & K,12.0,4200,0.0,0.0
2026,2,Februari,Februari 2026,8,Bag Type,KGRC,LINE-9,GP I,20.0,4500,4759.0,17085.0
2026,2,Februari,Februari 2026,8,Small/Medium,MJCL,LINE-4,YDE,2.52,2187,2471.0,19130.0
2026,2,Februari,Februari 2026,8,Small/Medium,PTCL,LINE-6,YDE,5.76,3904,4008.0,23058.0
2026,2,Februari,Februari 2026,8,Small/Medium,PTPA 20gr,LINE-11,YDE,5.76,1952,0.0,0.0
2026,2,Februari,Februari 2026,8,Small/Medium,ekicho 20Kg,LINE-12,GP C,20.0,1008,0.0,0.0
2026,2,Februari,Februari 2026,9,Small/Medium,100G,LINE-10,UNILOGO,12.0,1575,1702.0,9612.0
2026,2,Februari,Februari 2026,9,Bag Type,250LC,LINE-9,GP I & K,12.0,2520,0.0,5566.0
2026,2,Februari,Februari 2026,9,Bag Type,250RC,LINE-8,"GP TT10,E,G,H",20.0,2217,2534.0,22997.0
2026,2,Februari,Februari 2026,9,Bag Type,250RC,LINE-9,GP I & K,20.0,1689,0.0,2338.0
2026,2,Februari,Februari 2026,9,Bag Type,500G,LINE-9,GP I,12.0,4500,0.0,0.0
2026,2,Februari,Februari 2026,9,Small/Medium,50G,LINE-5,SANCO,12.0,1418,1402.0,9371.0
2026,2,Februari,Februari 2026,9,Bag Type,A5RB,LINE-1,Vertical Packer,10.8,2016,2106.0,18576.0
2026,2,Februari,Februari 2026,9,Bag Type,A5RB,LINE-2,Vertical Packer,10.8,2016,0.0,0.0
2026,2,Februari,Februari 2026,9,Small/Medium,A5RB,LINE-3,Vertical Packer,10.8,2016,2180.0,19768.0
2026,2,Februari,Februari 2026,9,Small/Medium,AJP 200gr,LINE-12,GP C,6.0,2016,0.0,1177.0
2026,2,Februari,Februari 2026,9,Small/Medium,Ajinomoto Plus,LINE-12,GP C,20.0,1260,285.0,2972.0
2026,2,Februari,Februari 2026,9,Small/Medium,Ajiplus,LINE-12,GP C,20.0,1260,896.0,896.0
2026,2,Februari,Februari 2026,9,Small/Medium,Ajiplus Ekicho,LINE-12,GP C,20.0,1260,0.0,0.0
2026,2,Februari,Februari 2026,9,Small/Medium,Ajiplus Premium,LINE-12,GP C,20.0,1008,0.0,3121.0
2026,2,Februari,Februari 2026,9,Small/Medium,Amamiplus,LINE-13,Vertical Packer,12.0,44,42.0,42.0
2026,2,Februari,Februari 2026,9,Bag Type,Eco Pack,LINE-9,GP I & K,14.4,441,0.0,0.0
2026,2,Februari,Februari 2026,9,Bag Type,KGLC,LINE-9,GP I & K,12.0,4200,0.0,0.0
2026,2,Februari,Februari 2026,9,Bag Type,KGRC,LINE-9,GP I,20.0,4500,4608.0,21693.0
2026,2,Februari,Februari 2026,9,Small/Medium,MJCL,LINE-4,YDE,2.52,2187,2348.0,21478.0
2026,2,Februari,Februari 2026,9,Small/Medium,PTCL,LINE-6,YDE,5.76,3904,3420.0,26478.0
2026,2,Februari,Februari 2026,9,Small/Medium,PTPA 20gr,LINE-11,YDE,5.76,1952,0.0,0.0
2026,2,Februari,Februari 2026,9,Small/Medium,ekicho 20Kg,LINE-12,GP C,20.0,1008,0.0,0.0
2026,2,Februari,Februari 2026,10,Small/Medium,100G,LINE-10,UNILOGO,12.0,1575,1532.0,11144.0
2026,2,Februari,Februari 2026,10,Bag Type,250LC,LINE-9,GP I & K,12.0,2520,0.0,5566.0
2026,2,Februari,Februari 2026,10,Bag Type,250RC,LINE-8,"GP TT10,E,G,H",20.0,2217,2469.0,25466.0
2026,2,Februari,Februari 2026,10,Bag Type,250RC,LINE-9,GP I & K,20.0,1689,0.0,2338.0
2026,2,Februari,Februari 2026,10,Bag Type,500G,LINE-9,GP I,12.0,4500,0.0,0.0
2026,2,Februari,Februari 2026,10,Small/Medium,50G,LINE-5,SANCO,12.0,1418,1271.0,10642.0
2026,2,Februari,Februari 2026,10,Bag Type,A5RB,LINE-1,Vertical Packer,10.8,2016,2174.0,20750.0
2026,2,Februari,Februari 2026,10,Bag Type,A5RB,LINE-2,Vertical Packer,10.8,2016,0.0,0.0
2026,2,Februari,Februari 2026,10,Small/Medium,A5RB,LINE-3,Vertical Packer,10.8,2016,2221.0,21989.0
2026,2,Februari,Februari 2026,10,Small/Medium,AJP 200gr,LINE-12,GP C,6.0,2016,0.0,1177.0
2026,2,Februari,Februari 2026,10,Small/Medium,Ajinomoto Plus,LINE-12,GP C,20.0,1260,0.0,2972.0
2026,2,Februari,Februari 2026,10,Small/Medium,Ajiplus,LINE-12,GP C,20.0,1260,1200.0,2096.0
2026,2,Februari,Februari 2026,10,Small/Medium,Ajiplus Ekicho,LINE-12,GP C,20.0,1260,0.0,0.0
2026,2,Februari,Februari 2026,10,Small/Medium,Ajiplus Premium,LINE-12,GP C,20.0,1008,0.0,3121.0
2026,2,Februari,Februari 2026,10,Small/Medium,Amamiplus,LINE-13,Vertical Packer,12.0,44,59.0,101.0
2026,2,Februari,Februari 2026,10,Bag Type,Eco Pack,LINE-9,GP I & K,14.4,441,0.0,0.0
2026,2,Februari,Februari 2026,10,Bag Type,KGLC,LINE-9,GP I & K,12.0,4200,0.0,0.0
2026,2,Februari,Februari 2026,10,Bag Type,KGRC,LINE-9,GP I,20.0,4500,4902.0,26595.0
2026,2,Februari,Februari 2026,10,Small/Medium,MJCL,LINE-4,YDE,2.52,2187,2323.0,23801.0
2026,2,Februari,Februari 2026,10,Small/Medium,PTCL,LINE-6,YDE,5.76,3904,3821.0,30299.0
2026,2,Februari,Februari 2026,10,Small/Medium,PTPA 20gr,LINE-11,YDE,5.76,1952,406.0,406.0
2026,2,Februari,Februari 2026,10,Small/Medium,ekicho 20Kg,LINE-12,GP C,20.0,1008,0.0,0.0
2026,2,Februari,Februari 2026,11,Small/Medium,100G,LINE-10,UNILOGO,12.0,1575,1605.0,12749.0
2026,2,Februari,Februari 2026,11,Bag Type,250LC,LINE-9,GP I & K,12.0,2520,0.0,5566.0
2026,2,Februari,Februari 2026,11,Bag Type,250RC,LINE-8,"GP TT10,E,G,H",20.0,2217,2488.0,27954.0
2026,2,Februari,Februari 2026,11,Bag Type,250RC,LINE-9,GP I & K,20.0,1689,393.0,2731.0
2026,2,Februari,Februari 2026,11,Bag Type,500G,LINE-9,GP I,12.0,4500,0.0,0.0
2026,2,Februari,Februari 2026,11,Small/Medium,50G,LINE-5,SANCO,12.0,1418,1449.0,12091.0
2026,2,Februari,Februari 2026,11,Bag Type,A5RB,LINE-1,Vertical Packer,10.8,2016,1884.0,22634.0
2026,2,Februari,Februari 2026,11,Bag Type,A5RB,LINE-2,Vertical Packer,10.8,2016,0.0,0.0
2026,2,Februari,Februari 2026,11,Small/Medium,A5RB,LINE-3,Vertical Packer,10.8,2016,2222.0,24211.0
2026,2,Februari,Februari 2026,11,Small/Medium,AJP 200gr,LINE-12,GP C,6.0,2016,0.0,1177.0
2026,2,Februari,Februari 2026,11,Small/Medium,Ajinomoto Plus,LINE-12,GP C,20.0,1260,0.0,2972.0
2026,2,Februari,Februari 2026,11,Small/Medium,Ajiplus,LINE-12,GP C,20.0,1260,1144.0,3240.0
2026,2,Februari,Februari 2026,11,Small/Medium,Ajiplus Ekicho,LINE-12,GP C,20.0,1260,0.0,0.0
2026,2,Februari,Februari 2026,11,Small/Medium,Ajiplus Premium,LINE-12,GP C,20.0,1008,0.0,3121.0
2026,2,Februari,Februari 2026,11,Small/Medium,Amamiplus,LINE-13,Vertical Packer,12.0,44,43.0,144.0
2026,2,Februari,Februari 2026,11,Bag Type,Eco Pack,LINE-9,GP I & K,14.4,441,0.0,0.0
2026,2,Februari,Februari 2026,11,Bag Type,KGLC,LINE-9,GP I & K,12.0,4200,0.0,0.0
2026,2,Februari,Februari 2026,11,Bag Type,KGRC,LINE-9,GP I,20.0,4500,2841.0,29436.0
2026,2,Februari,Februari 2026,11,Small/Medium,MJCL,LINE-4,YDE,2.52,2187,474.0,24275.0
2026,2,Februari,Februari 2026,11,Small/Medium,PTCL,LINE-6,YDE,5.76,3904,3800.0,34099.0
2026,2,Februari,Februari 2026,11,Small/Medium,PTPA 20gr,LINE-11,YDE,5.76,1952,0.0,406.0
2026,2,Februari,Februari 2026,11,Small/Medium,ekicho 20Kg,LINE-12,GP C,20.0,1008,0.0,0.0
2026,2,Februari,Februari 2026,12,Small/Medium,100G,LINE-10,UNILOGO,12.0,1575,1403.0,14152.0
2026,2,Februari,Februari 2026,12,Bag Type,250LC,LINE-9,GP I & K,12.0,2520,0.0,5566.0
2026,2,Februari,Februari 2026,12,Bag Type,250RC,LINE-8,"GP TT10,E,G,H",20.0,2217,3184.0,31138.0
2026,2,Februari,Februari 2026,12,Bag Type,250RC,LINE-9,GP I & K,20.0,1689,0.0,2731.0
2026,2,Februari,Februari 2026,12,Bag Type,500G,LINE-9,GP I,12.0,4500,0.0,0.0
2026,2,Februari,Februari 2026,12,Small/Medium,50G,LINE-5,SANCO,12.0,1418,1316.0,13407.0
2026,2,Februari,Februari 2026,12,Bag Type,A5RB,LINE-1,Vertical Packer,10.8,2016,2098.0,24732.0
2026,2,Februari,Februari 2026,12,Bag Type,A5RB,LINE-2,Vertical Packer,10.8,2016,0.0,0.0
2026,2,Februari,Februari 2026,12,Small/Medium,A5RB,LINE-3,Vertical Packer,10.8,2016,2157.0,26368.0
2026,2,Februari,Februari 2026,12,Small/Medium,AJP 200gr,LINE-12,GP C,6.0,2016,0.0,1177.0
2026,2,Februari,Februari 2026,12,Small/Medium,Ajinomoto Plus,LINE-12,GP C,20.0,1260,0.0,2972.0
2026,2,Februari,Februari 2026,12,Small/Medium,Ajiplus,LINE-12,GP C,20.0,1260,1342.0,4582.0
2026,2,Februari,Februari 2026,12,Small/Medium,Ajiplus Ekicho,LINE-12,GP C,20.0,1260,0.0,0.0
2026,2,Februari,Februari 2026,12,Small/Medium,Ajiplus Premium,LINE-12,GP C,20.0,1008,0.0,3121.0
2026,2,Februari,Februari 2026,12,Small/Medium,Amamiplus,LINE-13,Vertical Packer,12.0,44,62.0,206.0
2026,2,Februari,Februari 2026,12,Bag Type,Eco Pack,LINE-9,GP I & K,14.4,441,311.0,311.0
2026,2,Februari,Februari 2026,12,Bag Type,KGLC,LINE-9,GP I & K,12.0,4200,93.0,93.0
2026,2,Februari,Februari 2026,12,Bag Type,KGRC,LINE-9,GP I,20.0,4500,0.0,29436.0
2026,2,Februari,Februari 2026,12,Small/Medium,MJCL,LINE-4,YDE,2.52,2187,239.0,24514.0
2026,2,Februari,Februari 2026,12,Small/Medium,PTCL,LINE-6,YDE,5.76,3904,3677.0,37776.0
2026,2,Februari,Februari 2026,12,Small/Medium,PTPA 20gr,LINE-11,YDE,5.76,1952,0.0,406.0
2026,2,Februari,Februari 2026,12,Small/Medium,ekicho 20Kg,LINE-12,GP C,20.0,1008,0.0,0.0
2026,2,Februari,Februari 2026,13,Small/Medium,100G,LINE-10,UNILOGO,12.0,1575,1734.0,15886.0
2026,2,Februari,Februari 2026,13,Bag Type,250LC,LINE-9,GP I & K,12.0,2520,0.0,5566.0
2026,2,Februari,Februari 2026,13,Bag Type,250RC,LINE-8,"GP TT10,E,G,H",20.0,2217,2884.0,34022.0
2026,2,Februari,Februari 2026,13,Bag Type,250RC,LINE-9,GP I & K,20.0,1689,0.0,2731.0
2026,2,Februari,Februari 2026,13,Bag Type,500G,LINE-9,GP I,12.0,4500,0.0,0.0
2026,2,Februari,Februari 2026,13,Small/Medium,50G,LINE-5,SANCO,12.0,1418,1387.0,14794.0
2026,2,Februari,Februari 2026,13,Bag Type,A5RB,LINE-1,Vertical Packer,10.8,2016,2021.0,26753.0
2026,2,Februari,Februari 2026,13,Bag Type,A5RB,LINE-2,Vertical Packer,10.8,2016,0.0,0.0
2026,2,Februari,Februari 2026,13,Small/Medium,A5RB,LINE-3,Vertical Packer,10.8,2016,2153.0,28521.0
2026,2,Februari,Februari 2026,13,Small/Medium,AJP 200gr,LINE-12,GP C,6.0,2016,0.0,1177.0
2026,2,Februari,Februari 2026,13,Small/Medium,Ajinomoto Plus,LINE-12,GP C,20.0,1260,0.0,2972.0
2026,2,Februari,Februari 2026,13,Small/Medium,Ajiplus,LINE-12,GP C,20.0,1260,1232.0,5814.0
2026,2,Februari,Februari 2026,13,Small/Medium,Ajiplus Ekicho,LINE-12,GP C,20.0,1260,0.0,0.0
2026,2,Februari,Februari 2026,13,Small/Medium,Ajiplus Premium,LINE-12,GP C,20.0,1008,0.0,3121.0
2026,2,Februari,Februari 2026,13,Small/Medium,Amamiplus,LINE-13,Vertical Packer,12.0,44,42.0,248.0
2026,2,Februari,Februari 2026,13,Bag Type,Eco Pack,LINE-9,GP I & K,14.4,441,0.0,311.0
2026,2,Februari,Februari 2026,13,Bag Type,KGLC,LINE-9,GP I & K,12.0,4200,3535.0,3628.0
2026,2,Februari,Februari 2026,13,Bag Type,KGRC,LINE-9,GP I,20.0,4500,0.0,29436.0
2026,2,Februari,Februari 2026,13,Small/Medium,MJCL,LINE-4,YDE,2.52,2187,1940.0,26454.0
2026,2,Februari,Februari 2026,13,Small/Medium,PTCL,LINE-6,YDE,5.76,3904,3738.0,41514.0
2026,2,Februari,Februari 2026,13,Small/Medium,PTPA 20gr,LINE-11,YDE,5.76,1952,0.0,406.0
2026,2,Februari,Februari 2026,13,Small/Medium,ekicho 20Kg,LINE-12,GP C,20.0,1008,0.0,0.0
2026,2,Februari,Februari 2026,14,Small/Medium,100G,LINE-10,UNILOGO,12.0,1575,1595.0,17481.0
2026,2,Februari,Februari 2026,14,Bag Type,250LC,LINE-9,GP I & K,12.0,2520,0.0,5566.0
2026,2,Februari,Februari 2026,14,Bag Type,250RC,LINE-8,"GP TT10,E,G,H",20.0,2217,3168.0,37190.0
2026,2,Februari,Februari 2026,14,Bag Type,250RC,LINE-9,GP I & K,20.0,1689,0.0,2731.0
2026,2,Februari,Februari 2026,14,Bag Type,500G,LINE-9,GP I,12.0,4500,0.0,0.0
2026,2,Februari,Februari 2026,14,Small/Medium,50G,LINE-5,SANCO,12.0,1418,1549.0,16343.0
2026,2,Februari,Februari 2026,14,Bag Type,A5RB,LINE-1,Vertical Packer,10.8,2016,2181.0,28934.0
2026,2,Februari,Februari 2026,14,Bag Type,A5RB,LINE-2,Vertical Packer,10.8,2016,0.0,0.0
2026,2,Februari,Februari 2026,14,Small/Medium,A5RB,LINE-3,Vertical Packer,10.8,2016,2140.0,30661.0
2026,2,Februari,Februari 2026,14,Small/Medium,AJP 200gr,LINE-12,GP C,6.0,2016,0.0,1177.0
2026,2,Februari,Februari 2026,14,Small/Medium,Ajinomoto Plus,LINE-12,GP C,20.0,1260,0.0,2972.0
2026,2,Februari,Februari 2026,14,Small/Medium,Ajiplus,LINE-12,GP C,20.0,1260,1236.0,7050.0
2026,2,Februari,Februari 2026,14,Small/Medium,Ajiplus Ekicho,LINE-12,GP C,20.0,1260,0.0,0.0
2026,2,Februari,Februari 2026,14,Small/Medium,Ajiplus Premium,LINE-12,GP C,20.0,1008,0.0,3121.0
2026,2,Februari,Februari 2026,14,Small/Medium,Amamiplus,LINE-13,Vertical Packer,12.0,44,67.0,315.0
2026,2,Februari,Februari 2026,14,Bag Type,Eco Pack,LINE-9,GP I & K,14.4,441,0.0,311.0
2026,2,Februari,Februari 2026,14,Bag Type,KGLC,LINE-9,GP I & K,12.0,4200,3862.0,7490.0
2026,2,Februari,Februari 2026,14,Bag Type,KGRC,LINE-9,GP I,20.0,4500,0.0,29436.0
2026,2,Februari,Februari 2026,14,Small/Medium,MJCL,LINE-4,YDE,2.52,2187,2032.0,28486.0
2026,2,Februari,Februari 2026,14,Small/Medium,PTCL,LINE-6,YDE,5.76,3904,3977.0,45491.0
2026,2,Februari,Februari 2026,14,Small/Medium,PTPA 20gr,LINE-11,YDE,5.76,1952,253.0,659.0
2026,2,Februari,Februari 2026,14,Small/Medium,ekicho 20Kg,LINE-12,GP C,20.0,1008,0.0,0.0
2026,2,Februari,Februari 2026,15,Small/Medium,100G,LINE-10,UNILOGO,12.0,1575,1740.0,19221.0
2026,2,Februari,Februari 2026,15,Bag Type,250LC,LINE-9,GP I & K,12.0,2520,0.0,5566.0
2026,2,Februari,Februari 2026,15,Bag Type,250RC,LINE-8,"GP TT10,E,G,H",20.0,2217,3254.0,40444.0
2026,2,Februari,Februari 2026,15,Bag Type,250RC,LINE-9,GP I & K,20.0,1689,0.0,2731.0
2026,2,Februari,Februari 2026,15,Bag Type,500G,LINE-9,GP I,12.0,4500,0.0,0.0
2026,2,Februari,Februari 2026,15,Small/Medium,50G,LINE-5,SANCO,12.0,1418,1367.0,17710.0
2026,2,Februari,Februari 2026,15,Bag Type,A5RB,LINE-1,Vertical Packer,10.8,2016,2105.0,31039.0
2026,2,Februari,Februari 2026,15,Bag Type,A5RB,LINE-2,Vertical Packer,10.8,2016,0.0,0.0
2026,2,Februari,Februari 2026,15,Small/Medium,A5RB,LINE-3,Vertical Packer,10.8,2016,2193.0,32854.0
2026,2,Februari,Februari 2026,15,Small/Medium,AJP 200gr,LINE-12,GP C,6.0,2016,0.0,1177.0
2026,2,Februari,Februari 2026,15,Small/Medium,Ajinomoto Plus,LINE-12,GP C,20.0,1260,0.0,2972.0
2026,2,Februari,Februari 2026,15,Small/Medium,Ajiplus,LINE-12,GP C,20.0,1260,1117.0,8167.0
2026,2,Februari,Februari 2026,15,Small/Medium,Ajiplus Ekicho,LINE-12,GP C,20.0,1260,0.0,0.0
2026,2,Februari,Februari 2026,15,Small/Medium,Ajiplus Premium,LINE-12,GP C,20.0,1008,0.0,3121.0
2026,2,Februari,Februari 2026,15,Small/Medium,Amamiplus,LINE-13,Vertical Packer,12.0,44,0.0,315.0
2026,2,Februari,Februari 2026,15,Bag Type,Eco Pack,LINE-9,GP I & K,14.4,441,0.0,311.0
2026,2,Februari,Februari 2026,15,Bag Type,KGLC,LINE-9,GP I & K,12.0,4200,4591.0,12081.0
2026,2,Februari,Februari 2026,15,Bag Type,KGRC,LINE-9,GP I,20.0,4500,0.0,29436.0
2026,2,Februari,Februari 2026,15,Small/Medium,MJCL,LINE-4,YDE,2.52,2187,2496.0,30982.0
2026,2,Februari,Februari 2026,15,Small/Medium,PTCL,LINE-6,YDE,5.76,3904,3982.0,49473.0
2026,2,Februari,Februari 2026,15,Small/Medium,PTPA 20gr,LINE-11,YDE,5.76,1952,0.0,659.0
2026,2,Februari,Februari 2026,15,Small/Medium,ekicho 20Kg,LINE-12,GP C,20.0,1008,0.0,0.0
2026,2,Februari,Februari 2026,16,Small/Medium,100G,LINE-10,UNILOGO,12.0,1575,0.0,19221.0
2026,2,Februari,Februari 2026,16,Bag Type,250LC,LINE-9,GP I & K,12.0,2520,0.0,5566.0
2026,2,Februari,Februari 2026,16,Bag Type,250RC,LINE-8,"GP TT10,E,G,H",20.0,2217,3171.0,43615.0
2026,2,Februari,Februari 2026,16,Bag Type,250RC,LINE-9,GP I & K,20.0,1689,0.0,2731.0
2026,2,Februari,Februari 2026,16,Bag Type,500G,LINE-9,GP I,12.0,4500,3791.0,3791.0
2026,2,Februari,Februari 2026,16,Small/Medium,50G,LINE-5,SANCO,12.0,1418,0.0,17710.0
2026,2,Februari,Februari 2026,16,Bag Type,A5RB,LINE-1,Vertical Packer,10.8,2016,2186.0,33225.0
2026,2,Februari,Februari 2026,16,Bag Type,A5RB,LINE-2,Vertical Packer,10.8,2016,0.0,0.0
2026,2,Februari,Februari 2026,16,Small/Medium,A5RB,LINE-3,Vertical Packer,10.8,2016,0.0,32854.0
2026,2,Februari,Februari 2026,16,Small/Medium,AJP 200gr,LINE-12,GP C,6.0,2016,0.0,1177.0
2026,2,Februari,Februari 2026,16,Small/Medium,Ajinomoto Plus,LINE-12,GP C,20.0,1260,0.0,2972.0
2026,2,Februari,Februari 2026,16,Small/Medium,Ajiplus,LINE-12,GP C,20.0,1260,1050.0,9217.0
2026,2,Februari,Februari 2026,16,Small/Medium,Ajiplus Ekicho,LINE-12,GP C,20.0,1260,0.0,0.0
2026,2,Februari,Februari 2026,16,Small/Medium,Ajiplus Premium,LINE-12,GP C,20.0,1008,0.0,3121.0
2026,2,Februari,Februari 2026,16,Small/Medium,Amamiplus,LINE-13,Vertical Packer,12.0,44,42.0,357.0
2026,2,Februari,Februari 2026,16,Bag Type,Eco Pack,LINE-9,GP I & K,14.4,441,0.0,311.0
2026,2,Februari,Februari 2026,16,Bag Type,KGLC,LINE-9,GP I & K,12.0,4200,332.0,12413.0
2026,2,Februari,Februari 2026,16,Bag Type,KGRC,LINE-9,GP I,20.0,4500,0.0,29436.0
2026,2,Februari,Februari 2026,16,Small/Medium,MJCL,LINE-4,YDE,2.52,2187,2345.0,33327.0
2026,2,Februari,Februari 2026,16,Small/Medium,PTCL,LINE-6,YDE,5.76,3904,3564.0,53037.0
2026,2,Februari,Februari 2026,16,Small/Medium,PTPA 20gr,LINE-11,YDE,5.76,1952,0.0,659.0
2026,2,Februari,Februari 2026,16,Small/Medium,ekicho 20Kg,LINE-12,GP C,20.0,1008,0.0,0.0
2026,2,Februari,Februari 2026,17,Small/Medium,100G,LINE-10,UNILOGO,12.0,1575,0.0,19221.0
2026,2,Februari,Februari 2026,17,Bag Type,250LC,LINE-9,GP I & K,12.0,2520,0.0,5566.0
2026,2,Februari,Februari 2026,17,Bag Type,250RC,LINE-8,"GP TT10,E,G,H",20.0,2217,0.0,43615.0
2026,2,Februari,Februari 2026,17,Bag Type,250RC,LINE-9,GP I & K,20.0,1689,0.0,2731.0
2026,2,Februari,Februari 2026,17,Bag Type,500G,LINE-9,GP I,12.0,4500,0.0,3791.0
2026,2,Februari,Februari 2026,17,Small/Medium,50G,LINE-5,SANCO,12.0,1418,0.0,17710.0
2026,2,Februari,Februari 2026,17,Bag Type,A5RB,LINE-1,Vertical Packer,10.8,2016,0.0,33225.0
2026,2,Februari,Februari 2026,17,Bag Type,A5RB,LINE-2,Vertical Packer,10.8,2016,0.0,0.0
2026,2,Februari,Februari 2026,17,Small/Medium,A5RB,LINE-3,Vertical Packer,10.8,2016,0.0,32854.0
2026,2,Februari,Februari 2026,17,Small/Medium,AJP 200gr,LINE-12,GP C,6.0,2016,0.0,1177.0
2026,2,Februari,Februari 2026,17,Small/Medium,Ajinomoto Plus,LINE-12,GP C,20.0,1260,0.0,2972.0
2026,2,Februari,Februari 2026,17,Small/Medium,Ajiplus,LINE-12,GP C,20.0,1260,0.0,9217.0
2026,2,Februari,Februari 2026,17,Small/Medium,Ajiplus Ekicho,LINE-12,GP C,20.0,1260,0.0,0.0
2026,2,Februari,Februari 2026,17,Small/Medium,Ajiplus Premium,LINE-12,GP C,20.0,1008,0.0,3121.0
2026,2,Februari,Februari 2026,17,Small/Medium,Amamiplus,LINE-13,Vertical Packer,12.0,44,0.0,357.0
2026,2,Februari,Februari 2026,17,Bag Type,Eco Pack,LINE-9,GP I & K,14.4,441,0.0,311.0
2026,2,Februari,Februari 2026,17,Bag Type,KGLC,LINE-9,GP I & K,12.0,4200,0.0,12413.0
2026,2,Februari,Februari 2026,17,Bag Type,KGRC,LINE-9,GP I,20.0,4500,0.0,29436.0
2026,2,Februari,Februari 2026,17,Small/Medium,MJCL,LINE-4,YDE,2.52,2187,0.0,33327.0
2026,2,Februari,Februari 2026,17,Small/Medium,PTCL,LINE-6,YDE,5.76,3904,0.0,53037.0
2026,2,Februari,Februari 2026,17,Small/Medium,PTPA 20gr,LINE-11,YDE,5.76,1952,0.0,659.0
2026,2,Februari,Februari 2026,17,Small/Medium,ekicho 20Kg,LINE-12,GP C,20.0,1008,0.0,0.0
2026,2,Februari,Februari 2026,18,Small/Medium,100G,LINE-10,UNILOGO,12.0,1575,1639.0,20860.0
2026,2,Februari,Februari 2026,18,Bag Type,250LC,LINE-9,GP I & K,12.0,2520,0.0,5566.0
2026,2,Februari,Februari 2026,18,Bag Type,250RC,LINE-8,"GP TT10,E,G,H",20.0,2217,3147.0,46762.0
2026,2,Februari,Februari 2026,18,Bag Type,250RC,LINE-9,GP I & K,20.0,1689,0.0,2731.0
2026,2,Februari,Februari 2026,18,Bag Type,500G,LINE-9,GP I,12.0,4500,4329.0,8120.0
2026,2,Februari,Februari 2026,18,Small/Medium,50G,LINE-5,SANCO,12.0,1418,0.0,17710.0
2026,2,Februari,Februari 2026,18,Bag Type,A5RB,LINE-1,Vertical Packer,10.8,2016,2167.0,35392.0
2026,2,Februari,Februari 2026,18,Bag Type,A5RB,LINE-2,Vertical Packer,10.8,2016,916.0,916.0
2026,2,Februari,Februari 2026,18,Small/Medium,A5RB,LINE-3,Vertical Packer,10.8,2016,1996.0,34850.0
2026,2,Februari,Februari 2026,18,Small/Medium,AJP 200gr,LINE-12,GP C,6.0,2016,0.0,1177.0
2026,2,Februari,Februari 2026,18,Small/Medium,Ajinomoto Plus,LINE-12,GP C,20.0,1260,0.0,2972.0
2026,2,Februari,Februari 2026,18,Small/Medium,Ajiplus,LINE-12,GP C,20.0,1260,1130.0,10347.0
2026,2,Februari,Februari 2026,18,Small/Medium,Ajiplus Ekicho,LINE-12,GP C,20.0,1260,0.0,0.0
2026,2,Februari,Februari 2026,18,Small/Medium,Ajiplus Premium,LINE-12,GP C,20.0,1008,0.0,3121.0
2026,2,Februari,Februari 2026,18,Small/Medium,Amamiplus,LINE-13,Vertical Packer,12.0,44,39.0,396.0
2026,2,Februari,Februari 2026,18,Bag Type,Eco Pack,LINE-9,GP I & K,14.4,441,0.0,311.0
2026,2,Februari,Februari 2026,18,Bag Type,KGLC,LINE-9,GP I & K,12.0,4200,0.0,12413.0
2026,2,Februari,Februari 2026,18,Bag Type,KGRC,LINE-9,GP I,20.0,4500,0.0,29436.0
2026,2,Februari,Februari 2026,18,Small/Medium,MJCL,LINE-4,YDE,2.52,2187,2293.0,35620.0
2026,2,Februari,Februari 2026,18,Small/Medium,PTCL,LINE-6,YDE,5.76,3904,3468.0,56505.0
2026,2,Februari,Februari 2026,18,Small/Medium,PTPA 20gr,LINE-11,YDE,5.76,1952,0.0,659.0
2026,2,Februari,Februari 2026,18,Small/Medium,ekicho 20Kg,LINE-12,GP C,20.0,1008,0.0,0.0
2026,2,Februari,Februari 2026,19,Small/Medium,100G,LINE-10,UNILOGO,12.0,1575,1659.0,22519.0
2026,2,Februari,Februari 2026,19,Bag Type,250LC,LINE-9,GP I & K,12.0,2520,0.0,5566.0
2026,2,Februari,Februari 2026,19,Bag Type,250RC,LINE-8,"GP TT10,E,G,H",20.0,2217,3240.0,50002.0
2026,2,Februari,Februari 2026,19,Bag Type,250RC,LINE-9,GP I & K,20.0,1689,593.0,3324.0
2026,2,Februari,Februari 2026,19,Bag Type,500G,LINE-9,GP I,12.0,4500,2366.0,10486.0
2026,2,Februari,Februari 2026,19,Small/Medium,50G,LINE-5,SANCO,12.0,1418,0.0,17710.0
2026,2,Februari,Februari 2026,19,Bag Type,A5RB,LINE-1,Vertical Packer,10.8,2016,2256.0,37648.0
2026,2,Februari,Februari 2026,19,Bag Type,A5RB,LINE-2,Vertical Packer,10.8,2016,564.0,1480.0
